nom,url_spotify,url_deezer,categorie,genre
A-Connection,https://open.spotify.com/artist/5GLDqFHSidMjNTmwA0FIKB,,Rock-Metal,Rock-Metal
BAHYSA,https://open.spotify.com/artist/04JaWopDjTpQkThBWV1y4S,,Rock-Metal,Rock-Metal
G29,https://open.spotify.com/artist/33GoYRikyN9Ej7idDdY55g,,Rock-Metal,Rock-Metal
Rick Lyon,https://open.spotify.com/artist/4mblmGvdUx8IcysSPERlJn,,Rock-Metal,Rock-Metal
George Lyons,https://open.spotify.com/artist/42dK0eCb48P1tILqEV28mW,,Rock-Metal,Rock-Metal
Julia Lyons,https://open.spotify.com/artist/77JeMEYD7V22KmaU26iNJs,,Rock-Metal,Rock-Metal
Lion Thunderbolt,https://open.spotify.com/artist/7KKbCFEwICqIX0lPI32jk4,,Rock-Metal,Rock-Metal
Rock Bones,https://open.spotify.com/artist/3Fy2CIcMGtpo7r3uccYqmg,,Rock-Metal,Rock-Metal
Tenma,https://open.spotify.com/artist/3MaO9kMKgKD4DjfZvlbbGf,,Rock-Metal,Rock-Metal
rick linzel,https://open.spotify.com/artist/1BmpEHcKkzyGlvGgDXEIQH,,Rock-Metal,Rock-Metal
Rick O'Connor,https://open.spotify.com/artist/5d91teQgeeC6rBQjel568N,,Rock-Metal,Rock-Metal
Rick Bonadio,https://open.spotify.com/artist/2CZ8dMcFFZ1UYj52mUSaE6,,Rock-Metal,Rock-Metal
Rickwel,https://open.spotify.com/artist/3weCDWZ2My3KGz5BRS05tm,,Rock-Metal,Rock-Metal
Sika Rlion,https://open.spotify.com/artist/2bk4OvULWozcTHC7EMhKaA,,Rock-Metal,Rock-Metal
ROCK SALLES,https://open.spotify.com/artist/3TeLlxkp4ZtTLFabOQJbWh,,Rock-Metal,Rock-Metal
Leo Lilley,https://open.spotify.com/artist/15re5mGlnEReWZfq93h4ze,,Rock-Metal,Rock-Metal
Luis De Lille,https://open.spotify.com/artist/5PviQCGrA36N5V3Byllot9,,Rock-Metal,Rock-Metal
Pink Lily,https://open.spotify.com/artist/1BTYnIibRQM2mMh5CRiPKe,,Rock-Metal,Rock-Metal
Lille4,https://open.spotify.com/artist/4EZ0818qUMoFBWcH6esxGp,,Rock-Metal,Rock-Metal
Lille Heroin,https://open.spotify.com/artist/2N3Tpo1daZQfY0UGD1f2BY,,Rock-Metal,Rock-Metal
RockSwell,https://open.spotify.com/artist/69aNv8NcbT3mRJHK6oIkWN,,Rock-Metal,Rock-Metal
Rok.wav,https://open.spotify.com/artist/34AMiSMNdLIBS0NapVfzLz,,Rock-Metal,Rock-Metal
Rockabye Lullaby,https://open.spotify.com/artist/3y0d6ljlxup7X9hZKSdKbr,,Rock-Metal,Rock-Metal
Likkle Ferguson,https://open.spotify.com/artist/5xgKRP4bEDq7cBm2neSAf0,,Rock-Metal,Rock-Metal
Lullaby Rock!,https://open.spotify.com/artist/5HvzmTdDHTsVFKtxA12ibI,,Rock-Metal,Rock-Metal
Lullaby Rockabye,https://open.spotify.com/artist/2AdboHFxAJfSCrcIRfw1eY,,Rock-Metal,Rock-Metal
Clan 91,https://open.spotify.com/artist/7kPsQQhXbJ51nqM3kqmXfo,,Rock-Metal,Rock-Metal
91 Days,https://open.spotify.com/artist/7k4dQpYotTr0jBt61LkVOr,,Rock-Metal,Rock-Metal
ERRE 911,https://open.spotify.com/artist/10C9FrSTx0dBWHmMHqY6yZ,,Rock-Metal,Rock-Metal
From 92,https://open.spotify.com/artist/2SWQ2t0Q5PhSjOKKJlbP3q,,Rock-Metal,Rock-Metal
User927,https://open.spotify.com/artist/53BcxR6LtNFZnE0Oz7CI25,,Rock-Metal,Rock-Metal
Exit 92,https://open.spotify.com/artist/13cEdxHuI6IhY15vFezdu4,,Rock-Metal,Rock-Metal
Invierno del 92,https://open.spotify.com/artist/0xzB1GKI6Wr9yPCKWOhLmU,,Rock-Metal,Rock-Metal
The 925,https://open.spotify.com/artist/46ewFVQDwZcVe6w8cZyDED,,Rock-Metal,Rock-Metal
sweet93,https://open.spotify.com/artist/1bZAIpozrb4BckaTTRm52y,,Rock-Metal,Rock-Metal
93,https://open.spotify.com/artist/3ROAhFe6H1Bl0oa2jxLZqh,,Rock-Metal,Rock-Metal
jump man 93,https://open.spotify.com/artist/4ePSqx1Sex0elyDQEghjZG,,Rock-Metal,Rock-Metal
CTRL 94,https://open.spotify.com/artist/7hZoC4KjWSfmZvm5951axb,,Rock-Metal,Rock-Metal
apxche94,https://open.spotify.com/artist/3uF1velC7A4Z3v1nEp41KK,,Rock-Metal,Rock-Metal
94Tunez,https://open.spotify.com/artist/4weN8vEmTX7PTC5ov38tIQ,,Rock-Metal,Rock-Metal
miraro94,https://open.spotify.com/artist/2EOaFL06Nj7DNXPi0RIGUF,,Rock-Metal,Rock-Metal
Joey Glüten,https://open.spotify.com/artist/5lFw10zeiAoiUZIkOA6x9x,,Rock-Metal,Rock-Metal
Dynamite Shakers,https://open.spotify.com/artist/0T6jBctjBGXqRmXI2pe0aT,,Rock-Metal,Rock-Metal
Romain Muller,https://open.spotify.com/artist/2kNosEaCDLK4OdSzpZWaDu,,Rock-Metal,Rock-Metal
DYE CRAP,https://open.spotify.com/artist/5dACJsbbSkmY4tC7kPpd5x,,Rock-Metal,Rock-Metal
JOUJOU,https://open.spotify.com/artist/573HQlBPoUNZ9HAxvtTRs8,,Rock-Metal,Rock-Metal
Bellboy,https://open.spotify.com/artist/0bJiBQnWEDBV1uaCCof1Y5,,Rock-Metal,Rock-Metal
Balla Diabaté,https://open.spotify.com/artist/315I2IHM3SKeXen5SdTerA,,Rock-Metal,Rock-Metal
Nino Anton,https://open.spotify.com/artist/7cfuTbpKMwFlR97jewHluZ,,Indie-Alternative,Indie-Alternative
ellixtt,https://open.spotify.com/artist/6plh1cMsA4KYmcq2w5Xjk9,,Indie-Alternative,Indie-Alternative
NNOA,https://open.spotify.com/artist/3Z7Krgq3i3qzMf6aaXb2Ft,,Indie-Alternative,Indie-Alternative
Zoéko,https://open.spotify.com/artist/2GxD4cmimiOa66SktLbYXg,,Indie-Alternative,Indie-Alternative
Teddy Attia,https://open.spotify.com/artist/3WZXimPH0admT8F79AOwo8,,Indie-Alternative,Indie-Alternative
Princesse,https://open.spotify.com/artist/6btazhSPWJjAUX7Qvk8CEw,,Indie-Alternative,Indie-Alternative
Satine,https://open.spotify.com/artist/7Abx1tdwQoBDWr1nD1o62B,,Indie-Alternative,Indie-Alternative
Mauvaise Bouche,https://open.spotify.com/artist/5kmLM9mSvPHT8SxGS9DqCo,,Indie-Alternative,Indie-Alternative
FEEL,https://open.spotify.com/artist/7Et5is6sEj6d1naU26wy14,,Indie-Alternative,Indie-Alternative
Ajna,https://open.spotify.com/artist/3tMXAn9bB1GcLfPaukbrSS,,Indie-Alternative,Indie-Alternative
Montjoie !,https://open.spotify.com/artist/6PDtD5soiFoo00fgJ9TbrA,,Indie-Alternative,Indie-Alternative
Paris Banlieue,https://open.spotify.com/artist/3k4NUvgIvclqvb0GQYAfUF,,Indie-Alternative,Indie-Alternative
PARIS.,https://open.spotify.com/artist/5emuVqKy5SWNqFfvvnCxqE,,Jazz-Soul,Jazz-Soul
Paris WYA,https://open.spotify.com/artist/31DWb1WdXY3l8I5kcJQi6o,,Indie-Alternative,Indie-Alternative
Hélène in Paris,https://open.spotify.com/artist/1YJLzVJxhBan1jiLDMFEHG,,Indie-Alternative,Indie-Alternative
Paris Chesnay,https://open.spotify.com/artist/1YwU2xAd6vLUjKYRkuGuZH,,Indie-Alternative,Indie-Alternative
Bouga,https://open.spotify.com/artist/2lAwZifHVNBbwwsiCRprUv,,Indie-Alternative,Indie-Alternative
Jazz douce musique d'ambiance,https://open.spotify.com/artist/50odTEgNT8oNs9BrWD0kS4,,Jazz-Soul,Jazz-Soul
Little Angel en Français,https://open.spotify.com/artist/2IgkzjHmhq0AFQUewxLEiO,,Jazz-Soul,Jazz-Soul
Hedges,https://open.spotify.com/artist/4wIqXlUU7ManNDpURytYbJ,,Jazz-Soul,Jazz-Soul
NESSA,https://open.spotify.com/artist/61msVwDW98mAmUAEhxTyV3,,Jazz-Soul,Jazz-Soul
Annie Lalalove,https://open.spotify.com/artist/0rXEHQAzDXBvblE2EZRBjL,,Jazz-Soul,Jazz-Soul
Cyprien Zeni,https://open.spotify.com/artist/5HIukQzyJCAux8iVQDRgpQ,,Jazz-Soul,Jazz-Soul
Elisa Kwamé,https://open.spotify.com/artist/4ehUDRJ362mPGx5pDfRJr3,,Jazz-Soul,Jazz-Soul
Emma Levy,https://open.spotify.com/artist/6zRUiYWf0IMaNiWNTjgDBi,,Jazz-Soul,Jazz-Soul
Jahzz,https://open.spotify.com/artist/35U6jInsJHzE4rWSEKNMXW,,Jazz-Soul,Jazz-Soul
Oasis de musique jazz relaxant,https://open.spotify.com/artist/4zkbTolDG2HWWYXsx0iAsi,,Jazz-Soul,Jazz-Soul
Jazzy Jazz,https://open.spotify.com/artist/4RnYtxJzF4IX8OyB9PSVj2,,Jazz-Soul,Jazz-Soul
Florian Pellissier,https://open.spotify.com/artist/0xiIT6hCcH1oLeoOZjHo0s,,Jazz-Soul,Jazz-Soul
Funklover,https://open.spotify.com/artist/5Qh3MKB6OIj5TIGyXzqXWU,,Jazz-Soul,Jazz-Soul
IGO,https://open.spotify.com/artist/1KPrTnku8wnG6ImeobQYb4,,Jazz-Soul,Jazz-Soul
LOUIZI,https://open.spotify.com/artist/4TPITKsRC8byP2GRWfqLLB,,Jazz-Soul,Jazz-Soul
Fasco Fleex,https://open.spotify.com/artist/1CEVx7zEsCj9f6MbZa1qjI,,Jazz-Soul,Jazz-Soul
Stella,https://open.spotify.com/artist/5w3hiAOQKr9glXE15H4A6e,,Jazz-Soul,Jazz-Soul
Stan Rittner,https://open.spotify.com/artist/7jF05ML7HuuI8B8dwMlz9b,,Jazz-Soul,Jazz-Soul
Send Me Love Letters,https://open.spotify.com/artist/5RiWMf3FdQCkeAbwZXNcVk,,Jazz-Soul,Jazz-Soul
LIZ,https://open.spotify.com/artist/3vwOPJ92ExWQ4vXJJA3Jk3,,Jazz-Soul,Jazz-Soul
Jazz de bonne humeur,https://open.spotify.com/artist/3RritTMcqcEVuAeEbwhMDx,,Jazz-Soul,Jazz-Soul
New Jazz France,https://open.spotify.com/artist/10zN9gAaRm3XKwtYzVZNql,,Jazz-Soul,Jazz-Soul
MARCEL,https://open.spotify.com/artist/3xu1RkEm6bCSzW7xDrbp0O,,Jazz-Soul,Jazz-Soul
Louis Matute,https://open.spotify.com/artist/29W139vCxg27ll23aYZ9u7,,Jazz-Soul,Jazz-Soul
Nubalix,https://open.spotify.com/artist/6VdWeYimGqEwBMc0PQ1E5A,,Jazz-Soul,Jazz-Soul
Angy,https://open.spotify.com/artist/6Vsl44M2EiCvnaUcD0LtiM,,Jazz-Soul,Jazz-Soul
Razana,https://open.spotify.com/artist/0f7Q8btMcK97T0KVKdP1k9,,Jazz-Soul,Jazz-Soul
VEEKO,https://open.spotify.com/artist/45IMVcKtPxEQpiIOooChbg,,Jazz-Soul,Jazz-Soul
GAL,https://open.spotify.com/artist/1X37AWx6kKH1rHNfXNyfAv,,Jazz-Soul,Jazz-Soul
jean,https://open.spotify.com/artist/2yn91PBgI6paf13mI0I6VQ,,Jazz-Soul,Jazz-Soul
Julien Herné,https://open.spotify.com/artist/4ewiyQXorSfBL48PZCGxAV,,Jazz-Soul,Jazz-Soul
The Bramantes,https://open.spotify.com/artist/0TvSgvgt2sChfiwps07OhE,,Jazz-Soul,Jazz-Soul
Kham Meslien,https://open.spotify.com/artist/3QhhX2z9QPnigL2PPANC0m,,Jazz-Soul,Jazz-Soul
daoud,https://open.spotify.com/artist/3e76yvk1gLZQhKZiUHkMsP,,Jazz-Soul,Jazz-Soul
Lila-May,https://open.spotify.com/artist/6MoTY5UDMYyOuU1ZGl5grx,,Jazz-Soul,Jazz-Soul
Gospel Wave Music,https://open.spotify.com/artist/7IrYSa8T7Nc6QjxA9vKNLs,,Jazz-Soul,Jazz-Soul
Mirella,https://open.spotify.com/artist/2AiSZwbpK1DkbzZPYerNY6,,Jazz-Soul,Jazz-Soul
Sha,https://open.spotify.com/artist/3cedr0F6nofFjXvMn7Arkn,,Jazz-Soul,Jazz-Soul
Victoire Musique,https://open.spotify.com/artist/32sbuppF72lJLfmjCkOtbl,,Jazz-Soul,Jazz-Soul
Tite Rb,https://open.spotify.com/artist/5WHu9zu97hKHoL407CpZSU,,Jazz-Soul,Jazz-Soul
Rayan Labiche,https://open.spotify.com/artist/0wP0trXAvkWgwmoFOZaGmY,,Jazz-Soul,Jazz-Soul
Rob Nor,https://open.spotify.com/artist/0U9HHUbYkMfs2jcuhFTdlo,,Jazz-Soul,Jazz-Soul
Jayce,https://open.spotify.com/artist/389sWYGyr9EOW2lyjnUcQ0,,Jazz-Soul,Jazz-Soul
Ehis 'D' Greatest,https://open.spotify.com/artist/6QdzKE9cMAEFZj1pYcxpsf,,Jazz-Soul,Jazz-Soul
Y Du V,https://open.spotify.com/artist/2x92xPCOeIFd7GqN8O4uKr,,Jazz-Soul,Jazz-Soul
Ysemo,https://open.spotify.com/artist/2PQ18LHI0ybNo8VsgLoxlc,,Jazz-Soul,Jazz-Soul
King David,https://open.spotify.com/artist/2WfcnJTwdLDv27kLEIbKIe,,Jazz-Soul,Jazz-Soul
Rema Loseke,https://open.spotify.com/artist/57312BKhYneXfMn0joe8rk,,Jazz-Soul,Jazz-Soul
Shad0w,https://open.spotify.com/artist/6jXeBCBMdcH6fFk33BSxP9,,Jazz-Soul,Jazz-Soul
Hervé Kumingi,https://open.spotify.com/artist/0XmfETbJoZj9YNGdiqaOzI,,Jazz-Soul,Jazz-Soul
Ojos,https://open.spotify.com/artist/6vjLB7rWDPLOVrzt3GhdPE,,Jazz-Soul,Jazz-Soul
Supertaste,https://open.spotify.com/artist/6C4cWzfNlyH0l5xTQPLQa6,,Jazz-Soul,Jazz-Soul
Soyuz,https://open.spotify.com/artist/2MhHUHbSBQksLp8EzgaRa8,,Jazz-Soul,Jazz-Soul
Ferdi,https://open.spotify.com/artist/1aX9ohWGCXmVvXNCKiRXpd,,Jazz-Soul,Jazz-Soul
Ysé,https://open.spotify.com/artist/5rbd3UDWIlTwn6ezggjxUw,,Jazz-Soul,Jazz-Soul
Hipo,https://open.spotify.com/artist/6yfcoVGojS0XOgw8dVAb0R,,Jazz-Soul,Jazz-Soul
New Jazz Underground,https://open.spotify.com/artist/2yIrk1RE59khwEvVfW0ARD,,Jazz-Soul,Jazz-Soul
New Old Blues,https://open.spotify.com/artist/0G7tBzXhlURMwfJ6PXnSO6,,Jazz-Soul,Jazz-Soul
Parisian Soul,https://open.spotify.com/artist/2DGjHrHeRyLSvvTNNSde43,,Jazz-Soul,Jazz-Soul
Paris Bryant,https://open.spotify.com/artist/4Ng21p92TPTkeAcXJlSB2u,,Jazz-Soul,Jazz-Soul
Soul Parker,https://open.spotify.com/artist/3YOce6LITiugptFrUp3TN7,,Jazz-Soul,Jazz-Soul
Ann Paris,https://open.spotify.com/artist/5havqzZ2p4pi79nnGITZJy,,Jazz-Soul,Jazz-Soul
J. Paris,https://open.spotify.com/artist/1J6V86xKTSp4vPkNuR0Asx,,Jazz-Soul,Jazz-Soul
ParisPlayedYou,https://open.spotify.com/artist/60hKJEpkdqHaeV0rAmZ1v7,,Jazz-Soul,Jazz-Soul
Paris Nights,https://open.spotify.com/artist/2hiOFe5YgRnfw4VUOCLPpu,,Jazz-Soul,Jazz-Soul
Jhevon Paris,https://open.spotify.com/artist/1QZ2JMUuLIwMjVNUE29juM,,Jazz-Soul,Jazz-Soul
Paris Phoebe,https://open.spotify.com/artist/5oNFlUZHoq7lAszeQ0WQbS,,Jazz-Soul,Jazz-Soul
Soul Blues Icon,https://open.spotify.com/artist/0vIqVnTx1NGAefLGAqDfk9,,Jazz-Soul,Jazz-Soul
Soodrummer,https://open.spotify.com/artist/354y9K1lMi0n05GpDY7R1s,,Jazz-Soul,Jazz-Soul
Haz.r,https://open.spotify.com/artist/27v9yUSHN9y7rMbX92unra,,Jazz-Soul,Jazz-Soul
Menzo,https://open.spotify.com/artist/0QnbAn4YLO3az9wPgCimsW,,Jazz-Soul,Jazz-Soul
SKUNK,https://open.spotify.com/artist/1sDx64DECVKoHeolqZLE57,,Jazz-Soul,Jazz-Soul
Vinia Mojica,https://open.spotify.com/artist/1vsWTWAvfdqNeFmXq72SlC,,Jazz-Soul,Jazz-Soul
Hanoa,https://open.spotify.com/artist/2GNVR6z0k9CYjMlqEGBB9U,,Jazz-Soul,Jazz-Soul
Nada,https://open.spotify.com/artist/3ITEeeUF199eEtg4xg3mzB,,Jazz-Soul,Jazz-Soul
Soul Lyons,https://open.spotify.com/artist/3UGF25kpfjw8LmtgfPL20W,,Jazz-Soul,Jazz-Soul
Soulo Lyon,https://open.spotify.com/artist/1c0zXVePaDEpw01ELwk7zD,,Jazz-Soul,Jazz-Soul
SOULO,https://open.spotify.com/artist/3Mo51PzUt7I31HP3pFH1kb,,Jazz-Soul,Jazz-Soul
Tommy Lyon,https://open.spotify.com/artist/2kW9g1GBWSJnZ00fP9tSKg,,Jazz-Soul,Jazz-Soul
Lily Lyons,https://open.spotify.com/artist/5YKAGYFz84gLEI7rAFpIpX,,Jazz-Soul,Jazz-Soul
Soul Panther,https://open.spotify.com/artist/0VXB0OFzi2c8iNB6fuyZxg,,Jazz-Soul,Jazz-Soul
Tyler Lyon,https://open.spotify.com/artist/59Duia6R7ODvDrNx0WRPOe,,Jazz-Soul,Jazz-Soul
soul flying star,https://open.spotify.com/artist/1Thpt5K84fSXxGYGz8LTnt,,Jazz-Soul,Jazz-Soul
Liine,https://open.spotify.com/artist/2qnxVuZSDmKCnMgyXImYFg,,Jazz-Soul,Jazz-Soul
SoulWaxx Records,https://open.spotify.com/artist/63bRo6i0jtw5Kjbb899JRL,,Jazz-Soul,Jazz-Soul
Lino,https://open.spotify.com/artist/5FfHVuOUzXTlvePaNqdrGD,,Jazz-Soul,Jazz-Soul
Soul Blues Icons,https://open.spotify.com/artist/0QCgvplRxUtmDPfbIXsn3u,,Jazz-Soul,Jazz-Soul
Soul Rolled Fox,https://open.spotify.com/artist/3jm4hEoPPIuurinNNvt6uU,,Jazz-Soul,Jazz-Soul
Global Soul Collective,https://open.spotify.com/artist/0aZ11VLQoI1DLIeIjNWT1v,,Jazz-Soul,Jazz-Soul
The Trap-Soul Collective,https://open.spotify.com/artist/0qWMMaf83ba7XA1K6zIw6d,,Jazz-Soul,Jazz-Soul
Machine Soul Collective,https://open.spotify.com/artist/0nBWvb4v45GYOo6FoQMU6X,,Jazz-Soul,Jazz-Soul
THE KILLER-RD,https://open.spotify.com/artist/0uVcrBzUkUXErkh11f4xiP,,Jazz-Soul,Jazz-Soul
Chronic Killer,https://open.spotify.com/artist/5ABCZbK8hBOOuJsLR2tiM0,,Jazz-Soul,Jazz-Soul
Killers To Lovers,https://open.spotify.com/artist/5kbJ6rgATQySo9uhCr5Hlv,,Jazz-Soul,Jazz-Soul
killed garzas,https://open.spotify.com/artist/6NvHswat86wDsGWNqrJxTe,,Jazz-Soul,Jazz-Soul
Lil Slow,https://open.spotify.com/artist/3qO7R87HDwLHUz17pJGfTq,,Jazz-Soul,Jazz-Soul
Le Chœur Gospel de Paris,https://open.spotify.com/artist/5yhQdMUOrHImnco7Fk2Ndd,,Jazz-Soul,Jazz-Soul
køpa,https://open.spotify.com/artist/0iTcy3SRQe3lb6LAx3VdQW,,Jazz-Soul,Jazz-Soul
Brother Dave,https://open.spotify.com/artist/2UjVi9XlroTFCt2vNRJYJL,,Jazz-Soul,Jazz-Soul
Jeho,https://open.spotify.com/artist/0kfqSofharoEDmBkt8pF7K,,Jazz-Soul,Jazz-Soul
Hausa Gospel Artists,https://open.spotify.com/artist/1Cm85IVY3RLeuoqmMljbMf,,Jazz-Soul,Jazz-Soul
Andrae Paris,https://open.spotify.com/artist/1BdCkQGRzmwybx0AJ0sRat,,Jazz-Soul,Jazz-Soul
Gospel Pisadinha,https://open.spotify.com/artist/0EHmIbK2T6xSAxhB2UTW3e,,Jazz-Soul,Jazz-Soul
Marsy,https://open.spotify.com/artist/5NfWhfJbE32aaedAF90NOZ,,Jazz-Soul,Jazz-Soul
Imrah,https://open.spotify.com/artist/38H4tOq5jhinSF5C34lozP,,Jazz-Soul,Jazz-Soul
Marius Psalmiste,https://open.spotify.com/artist/7D5oRKDVOHKULH718U6hOf,,Jazz-Soul,Jazz-Soul
MLK Music,https://open.spotify.com/artist/0XxOI9Tdlh6lLzZeifZdcM,,Jazz-Soul,Jazz-Soul
Elisa Valbon,https://open.spotify.com/artist/3exFZmJfFX3ZHDwNcwXRIJ,,Jazz-Soul,Jazz-Soul
Église Momentum,https://open.spotify.com/artist/5z4hmMC8ycuaWmVLi2yMrr,,Jazz-Soul,Jazz-Soul
M-Kay,https://open.spotify.com/artist/2icPnFIjbq1uggUYmK8MxC,,Jazz-Soul,Jazz-Soul
